	id	created_ts	text	user.name	location	verified	entities	RT	quoted_text
129295	1236770307345612800	2020-03-08 21:46:34	RT @gmarshohiostate: Thank you ⁦@AMTOSUMD⁩ for your leadership at the ⁦@OSUWexMed⁩ and across the state as we address preparation for the C…	Tracy Stuck	None	False	{u'user_mentions': [{u'id': 2760859781, u'indices': [3, 19], u'id_str': u'2760859781', u'screen_name': u'gmarshohiostate', u'name': u'Gail Marsh'}, {u'id': 181381310, u'indices': [32, 41], u'id_str': u'181381310', u'screen_name': u'AMTOSUMD', u'name': u'Andrew Thomas'}, {u'id': 14686098, u'indices': [71, 81], u'id_str': u'14686098', u'screen_name': u'OSUWexMed', u'name': u'The Ohio State University Wexner Medical Center'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
129309	1236770407824285697	2020-03-08 21:46:57	RT @LOWCARB_TOOLBOX: This speaks volumes about how fucked up our nutritional mindset has become. During a panic people prepare by buying up…	Deborah Krueger	Portland, OR	False	{u'user_mentions': [{u'id': 2331033182, u'indices': [3, 19], u'id_str': u'2331033182', u'screen_name': u'LOWCARB_TOOLBOX', u'name': u'Brian Wiley'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
129314	1236770461784010752	2020-03-08 21:47:10	Israeli Researchers: Coronavirus Vaccine Will Be Ready in ‘A Few Weeks’ https://t.co/DTDvLbncLO	jen konold heger	LaLa Land	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/DTDvLbncLO', u'indices': [72, 95], u'expanded_url': u'https://www.jewishpress.com/news/science-and-tech/israeli-researchers-coronavirus-vaccine-will-be-ready-in-a-few-weeks/2020/02/27/', u'display_url': u'jewishpress.com/news/science-a\u2026'}]}	0	
129357	1236770779045355521	2020-03-08 21:48:26	I’ve been ready. 👐🏼	Jenné Mechelle	the 99 & the 2000s	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': []}	0	I've heard that coronavirus is going to cause a massive shortage of books, which will be essential when we're all stuck at home, so it's very important for everyone to rush out and start panic-buying novels. Thank you.
129468	1236771717185286146	2020-03-08 21:52:10	RT @BTCityNewsCGY: Behind the scenes, scientists prep for COVID-19 vaccine test https://t.co/atSUicFUAC	Power & Systems	None	False	{u'user_mentions': [{u'id': 34046524, u'indices': [3, 17], u'id_str': u'34046524', u'screen_name': u'BTCityNewsCGY', u'name': u'Breakfast Television & CityNews Calgary'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/atSUicFUAC', u'indices': [80, 103], u'expanded_url': u'https://bddy.me/2IxixQQ', u'display_url': u'bddy.me/2IxixQQ'}]}	1	
129474	1236771778661191680	2020-03-08 21:52:24	RT @TFMetals: This discussion of the pending impact of the coronavirus and, more importantly, the steps you should be taking to prepare, wa…	NOBODY	Nobody cares	False	{u'user_mentions': [{u'id': 249834807, u'indices': [3, 12], u'id_str': u'249834807', u'screen_name': u'TFMetals', u'name': u'TF Metals Report'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
129506	1236771983985123330	2020-03-08 21:53:13	"RT @MSNBC: .@chrislhayes: ""We have had three months to prepare for the coronavirus to come to the US since the outbreak started in Wuhan, C…"	evewasframed@leeblevins	stranger in a strange land	False	{u'user_mentions': [{u'id': 2836421, u'indices': [3, 9], u'id_str': u'2836421', u'screen_name': u'MSNBC', u'name': u'MSNBC'}, {u'id': 4207961, u'indices': [12, 24], u'id_str': u'4207961', u'screen_name': u'chrislhayes', u'name': u'Chris Hayes'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
129570	1236772478090969088	2020-03-08 21:55:11	RT @vshih2: Here is why mass testing is urgent in the US. Hospital will have to treat the 10-20% of infected needing intensive care. Preten…	Somebody	in an undisclosed location	False	{u'user_mentions': [{u'id': 65221182, u'indices': [3, 10], u'id_str': u'65221182', u'screen_name': u'vshih2', u'name': u'Victor Shih'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	The head of the Lombardy's intensive care crisis unit says the health system is on the brink of collapse, intensive care being set up in hallways. By March 26 they predict ~18,000 #Covid19 cases in Lombardy, of which ~3,000 will need intensive care. https://t.co/Z4UyUeDhH3
129644	1236773043214704640	2020-03-08 21:57:26	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	danielkoske	None	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
129663	1236773163352145920	2020-03-08 21:57:54	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	Nate not Nat	Chapel Hill, NC	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
129691	1236773340318248960	2020-03-08 21:58:37	RT @RANDCorporation: RAND experts answer questions about the #coronavirus and:  🔸potential economic effects 🔸access to testing 🔸school clos…	Manfred Grautoff  שלמה	ישראל	False	{u'user_mentions': [{u'id': 22545453, u'indices': [3, 19], u'id_str': u'22545453', u'screen_name': u'RANDCorporation', u'name': u'RAND Corporation'}], u'symbols': [], u'hashtags': [{u'indices': [61, 73], u'text': u'coronavirus'}], u'urls': []}	1	
129907	1236775049794912259	2020-03-08 22:05:24	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	smt.	804	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
130054	1236776084370227200	2020-03-08 22:09:31	RT @stephenfry: The #Coronavirus is spreading. Let’s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID1…	James Richmond	Blackburn/Sheffield/Berlin	False	{u'user_mentions': [{u'id': 15439395, u'indices': [3, 14], u'id_str': u'15439395', u'screen_name': u'stephenfry', u'name': u'Stephen Fry'}], u'symbols': [], u'hashtags': [{u'indices': [20, 32], u'text': u'Coronavirus'}], u'urls': []}	1	
130200	1236776966537105408	2020-03-08 22:13:01	if you're worried about the virus, @DixieState has done a lot to prepare. https://t.co/n4VvVQ0Vw3	Monique Chavez	St George, UT	False	{u'user_mentions': [{u'id': 39356509, u'indices': [35, 46], u'id_str': u'39356509', u'screen_name': u'DixieState', u'name': u'DixieStateUniversity'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/n4VvVQ0Vw3', u'indices': [74, 97], u'expanded_url': u'https://dixiesunnews.com/news/articles/2020/03/05/university-plans-for-unlikely-case-of-coronavirus/', u'display_url': u'dixiesunnews.com/news/articles/\u2026'}]}	0	
130230	1236777157474615297	2020-03-08 22:13:47	Regeneron CEO Leonard Schleifer told CNBC the pharmaceutical company hopes to have its coronavirus treatment produced &amp; ready for human testing possibly by August.	Walker	Charlotte NC	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/BvfCh0ZN3a', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236777157474615297', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	6 reasons why it's a good idea to prepare—but not to panic—over the new coronavirus https://t.co/ldY6c1mjHm
130335	1236777888940093441	2020-03-08 22:16:41	RT @brianschatz: It’s a real public service to report data as it comes in since CDC will not. But that 512 number is from only those who ha…	Richard 🆘 DuPertuis	California 96003	False	{u'user_mentions': [{u'id': 47747074, u'indices': [3, 15], u'id_str': u'47747074', u'screen_name': u'brianschatz', u'name': u'Brian Schatz'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	There are now 512 cases of Coronavirus in the United States https://t.co/KyPAU99YZd
130351	1236777993235615744	2020-03-08 22:17:06	RT @MeisaBonelli: @nytimes NYT, you guys have to look into this...why Pence isn’t ordering test kits from @Co_Diagnostics after their news…	Teresa Rabanes	Wailuku, Maui Hawaii	False	{u'user_mentions': [{u'id': 104274211, u'indices': [3, 16], u'id_str': u'104274211', u'screen_name': u'MeisaBonelli', u'name': u'Meisa Bonelli'}, {u'id': 807095, u'indices': [18, 26], u'id_str': u'807095', u'screen_name': u'nytimes', u'name': u'The New York Times'}, {u'id': 2328939404, u'indices': [106, 121], u'id_str': u'2328939404', u'screen_name': u'Co_Diagnostics', u'name': u'Co-Diagnostics Inc'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
130449	1236778679985934342	2020-03-08 22:19:50	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	ritter	318	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
130702	1236780329471541250	2020-03-08 22:26:23	Getting real in NJ- several districts shutting down full or partial days to develop contingency plans for long term distance learning periods  https://t.co/Y7DX38raHi	Julia Guthrie	None	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/7duIhQ2doj', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236780329471541250', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
130718	1236780370814578689	2020-03-08 22:26:33	RT @ChrisMurphyCT: A damming account of how a rudderless White House compromised our safety. If you read this, prepare to be furious. https…	Darlene I. Aigen	Texas	False	{u'user_mentions': [{u'id': 150078976, u'indices': [3, 17], u'id_str': u'150078976', u'screen_name': u'ChrisMurphyCT', u'name': u'Chris Murphy'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
130794	1236780763670032384	2020-03-08 22:28:06	RT @WHO: There is still much to discover about #COVID19 and its impact in different contexts. Preparedness, readiness and response actions…	Catalina	None	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [47, 55], u'text': u'COVID19'}], u'urls': []}	1	#COVID19 is a new disease that is distinct from other SARS, MERS and influenza.  Although #coronavirus and influenza infections may present with similar symptoms, the virus responsible for COVID-19 is different with respect to community spread and severity https://t.co/4QQ7VcQPe4 https://t.co/v3z2LhD2Aw
130955	1236781954030284801	2020-03-08 22:32:50	RT @stephenfry: The #Coronavirus is spreading. Let’s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID1…	ZedBee	None	False	{u'user_mentions': [{u'id': 15439395, u'indices': [3, 14], u'id_str': u'15439395', u'screen_name': u'stephenfry', u'name': u'Stephen Fry'}], u'symbols': [], u'hashtags': [{u'indices': [20, 32], u'text': u'Coronavirus'}], u'urls': []}	1	
131166	1236783447961513984	2020-03-08 22:38:46	Seems like a really effective gen election message will be a comprehensive indictment of the administrative failures re: Coronavirus, so yeah nominating someone who can't string together a sentence would be a problem.	Braden Wolf	Lake Oswego, OR	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/rN1qqzlhRt', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236783447961513984', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	I know we were all ready to just forget this shit happened but its been getting excluded from all the biden brain sizzle reels so I think it’s time to relitigate this clip https://t.co/C7j9oS726L
131185	1236783554484264960	2020-03-08 22:39:12	RT @karolcummins: ‘Get ready’:   Italian doctors said: “We are seeing a high percentage of positive cases being admitted to our intensive c…	Margaret🍍 Dems unite or we are🖕🖕🖕	None	False	{u'user_mentions': [{u'id': 17888709, u'indices': [3, 16], u'id_str': u'17888709', u'screen_name': u'karolcummins', u'name': u'Karol Cummins'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
131278	1236784134837743616	2020-03-08 22:41:30	RT @GovAndyBeshear: New COVID-19 hotline ready at 1.800.722.5725; Guidance issued to help protect Kentuckians. https://t.co/leMkSud3Zc http…	RealAnthonyPoore	Lexington Ky	False	{u'user_mentions': [{u'id': 1192549822865297409, u'indices': [3, 18], u'id_str': u'1192549822865297409', u'screen_name': u'GovAndyBeshear', u'name': u'Governor Andy Beshear'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/leMkSud3Zc', u'indices': [111, 134], u'expanded_url': u'https://go.usa.gov/xdARv', u'display_url': u'go.usa.gov/xdARv'}]}	1	
131290	1236784204207337474	2020-03-08 22:41:47	RT @ChrisMurphyCT: A damming account of how a rudderless White House compromised our safety. If you read this, prepare to be furious. https…	NY is BLUE	New York City	False	{u'user_mentions': [{u'id': 150078976, u'indices': [3, 17], u'id_str': u'150078976', u'screen_name': u'ChrisMurphyCT', u'name': u'Chris Murphy'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
131302	1236784329172320258	2020-03-08 22:42:17	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	Yusuke Urameshi	None	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
131544	1236786051194200065	2020-03-08 22:49:07	RT @davidaxelrod: “If Americans could seek testing &amp; care w/out worrying about co-pays or surprise bills, &amp;...had paid sick leave, the U.S.…	Tona Hangen	New England	False	{u'user_mentions': [{u'id': 244655353, u'indices': [3, 16], u'id_str': u'244655353', u'screen_name': u'davidaxelrod', u'name': u'David Axelrod'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
131559	1236786114926690309	2020-03-08 22:49:22	RT @karolcummins: ‘Get ready’:   Italian doctors said: “We are seeing a high percentage of positive cases being admitted to our intensive c…	Ramona🍑🆘✍️	Germany	False	{u'user_mentions': [{u'id': 17888709, u'indices': [3, 16], u'id_str': u'17888709', u'screen_name': u'karolcummins', u'name': u'Karol Cummins'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
131673	1236787130044755970	2020-03-08 22:53:24	“That’s what I look like?!” -Me watching you all prep to avoid the #coronavirus.	Evan M	Brooklyn, NY	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [{u'indices': [67, 79], u'text': u'coronavirus'}], u'urls': []}	0	
131685	1236787184885252099	2020-03-08 22:53:37	Continuing Coverage of the Coronavirus...  Update: It’s like the flu, doesn’t appear to be nearly as fatal, but we’re making a mint off of this, so here’s video of fear, panic and your terrified grandma. Vaccines won’t be ready until August. You may die.  Now to weather...	Dan Kingerski	Pittsburgh, PA	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/2zTNObMA1I', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236787184885252099', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
131696	1236787236420620288	2020-03-08 22:53:50	RT @stephenfry: The #Coronavirus is spreading. Let’s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID1…	Richard Tunnicliffe	None	False	{u'user_mentions': [{u'id': 15439395, u'indices': [3, 14], u'id_str': u'15439395', u'screen_name': u'stephenfry', u'name': u'Stephen Fry'}], u'symbols': [], u'hashtags': [{u'indices': [20, 32], u'text': u'Coronavirus'}], u'urls': []}	1	
131868	1236788436524244992	2020-03-08 22:58:36	Seeing a lot of Corona Virus prep tweets and wondering why these men don’t already have 5 years of ass-wipe, ammunition, and dry/canned goods. Fucking noobs.	Finn	None	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/uk1S3f6pdx', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236788436524244992', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
131903	1236788709149659136	2020-03-08 22:59:41	"RT @CailinasEirinn: ""Clearly we need to ramp up our efforts and we will continue to do so and work closely with partners to get that messag…"	Prettymz	Canada	False	{u'user_mentions': [{u'id': 2547255943, u'indices': [3, 18], u'id_str': u'2547255943', u'screen_name': u'CailinasEirinn', u'name': u'MaggieMay \U0001f1ee\U0001f1ea\U0001f1e8\U0001f1e6\U0001f1ee\U0001f1ea'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
132158	1236790628392095746	2020-03-08 23:07:18	RT @DanRather: We had weeks of warning. Weeks to prepare. Excuse my language, but this is completely unacceptable. Where the hell are the c…	Brody.C.B.O’Connell	None	False	{u'user_mentions': [{u'id': 36711022, u'indices': [3, 13], u'id_str': u'36711022', u'screen_name': u'DanRather', u'name': u'Dan Rather'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
132194	1236790892922429441	2020-03-08 23:08:21	RT @BrandonBeckham_: @Mike_Pence @realDonaldTrump 🇺🇸 President @realDonaldTrump has no higher priority than the health, safety &amp; well-being…	Marty	California, USA	False	{u'user_mentions': [{u'id': 338473859, u'indices': [3, 19], u'id_str': u'338473859', u'screen_name': u'BrandonBeckham_', u'name': u'\u2600\ufe0fBrandon Beckham, Esq.'}, {u'id': 22203756, u'indices': [21, 32], u'id_str': u'22203756', u'screen_name': u'Mike_Pence', u'name': u'Mike Pence'}, {u'id': 25073877, u'indices': [33, 49], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}, {u'id': 25073877, u'indices': [63, 79], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
132276	1236791592389935107	2020-03-08 23:11:08	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	HUNG DADDY	None	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
132300	1236791849232236551	2020-03-08 23:12:09	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	📟	Nork , NJ	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
132464	1236793102029008897	2020-03-08 23:17:08	RT @brianschatz: It’s a real public service to report data as it comes in since CDC will not. But that 512 number is from only those who ha…	Di 🌎	 Canada	False	{u'user_mentions': [{u'id': 47747074, u'indices': [3, 15], u'id_str': u'47747074', u'screen_name': u'brianschatz', u'name': u'Brian Schatz'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	There are now 512 cases of Coronavirus in the United States https://t.co/KyPAU99YZd
132515	1236793493063778304	2020-03-08 23:18:41	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	BEYOND GOOD AND EVIL	Henderson, NV	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
